帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
28,1,7.261,-6.363,-0.823,蓝色,本帧颜色确认,0.331,蓝色,0.768
28,2,11.244,2.292,-0.770,红色,本帧颜色确认,0.369,红色,0.617
28,3,7.519,6.220,-0.795,红色,本帧颜色确认,0.310,红色,0.768
28,4,6.620,2.103,-0.837,蓝色,本帧颜色确认,0.462,蓝色,0.808
28,5,13.963,1.618,-0.231,未知,雷达框未匹配,,,
28,6,8.860,4.043,-0.770,红色,本帧颜色确认,0.350,红色,0.808
28,7,8.607,-4.070,-0.814,蓝色,本帧颜色确认,0.329,蓝色,0.768
28,8,10.956,-2.146,-0.736,蓝色,本帧颜色确认,0.297,蓝色,0.672
28,9,6.198,-2.280,-0.825,红色,本帧匹配成功,0.515,红色,0.871
28,10,4.825,4.990,-0.872,未知,雷达框未匹配,,,
