帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
447,1,8.069,-3.518,-0.725,红色,本帧颜色确认,0.534,红色,0.722
447,2,9.200,-6.823,-0.702,红色,本帧颜色确认,0.304,红色,0.722
447,3,10.142,1.293,-0.834,蓝色,沿用历史颜色,,,
447,4,8.686,0.056,-0.796,蓝色,沿用历史颜色,,,
447,5,11.444,2.767,-0.751,蓝色,沿用历史颜色,,,
447,6,11.818,-1.165,-0.836,小黄锥,沿用历史颜色,,,
447,7,9.025,4.476,-0.743,红色,本帧颜色确认,0.658,红色,0.768
447,8,8.750,-5.069,-0.738,红色,本帧颜色确认,0.437,红色,0.722
447,9,11.551,-3.935,-0.810,未知,雷达框未匹配,,,
447,10,10.013,-3.575,-0.782,小黄锥,沿用历史颜色,,,
447,11,5.324,-4.824,-0.754,蓝色,本帧颜色确认,0.457,蓝色,0.808
447,12,6.306,-7.463,-0.780,蓝色,本帧颜色确认,0.436,蓝色,0.672
447,13,6.320,2.134,-0.817,红色,沿用历史颜色,,,
447,14,10.298,7.546,-0.756,红色,本帧颜色确认,0.596,红色,0.672
447,15,13.217,7.095,-0.790,蓝色,沿用历史颜色,,,
