帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
168,1,8.269,4.375,-0.808,红色,本帧颜色确认,0.571,红色,0.842
168,2,9.240,-5.572,-0.833,红色,本帧颜色确认,0.350,红色,0.722
168,3,7.637,-3.421,-0.665,大黄锥,本帧颜色确认,0.551,大黄锥,0.768
168,4,5.101,-4.677,-0.693,大黄锥,本帧颜色确认,0.557,大黄锥,0.842
168,5,7.864,-3.869,-0.649,大黄锥,本帧颜色确认,0.529,大黄锥,0.808
168,6,7.225,2.215,-0.824,红色,本帧颜色确认,0.630,红色,0.842
168,7,6.028,6.566,-0.795,蓝色,本帧颜色确认,0.436,蓝色,0.722
168,8,9.382,9.188,-0.814,蓝色,本帧颜色确认,0.489,蓝色,0.722
168,9,6.902,-0.811,-0.879,红色,沿用历史颜色,,,
168,10,6.086,-7.703,-0.864,未知,雷达框未匹配,,,
168,11,5.131,5.009,-0.791,蓝色,本帧颜色确认,0.621,蓝色,0.808
168,12,9.875,-13.713,-0.844,未知,雷达框未匹配,,,
