帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
199,1,6.352,-5.604,-0.804,蓝色,本帧颜色确认,0.394,蓝色,0.722
199,2,9.101,-4.160,-0.814,红色,本帧颜色确认,0.482,红色,0.722
199,3,5.013,5.161,-0.815,小黄锥,沿用历史颜色,,,
199,4,10.224,-8.654,-0.853,红色,本帧颜色确认,0.325,红色,0.722
199,5,4.612,-3.279,-0.852,蓝色,本帧颜色确认,0.548,蓝色,0.871
199,6,6.553,2.786,-0.852,未知,雷达框未匹配,,,
199,7,3.989,4.592,-0.801,小黄锥,沿用历史颜色,,,
199,8,5.067,0.114,-0.766,红色,沿用历史颜色,,,
199,9,7.215,-8.736,-0.824,蓝色,本帧匹配成功,0.328,蓝色,0.722
199,10,9.568,-12.656,-0.853,未知,雷达框未匹配,,,
