帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
86,1,5.111,7.277,-0.781,红色,沿用历史颜色,,,
86,2,7.797,-1.765,-0.796,红色,沿用历史颜色,,,
86,3,8.609,-0.029,-0.796,小黄锥,沿用历史颜色,,,
86,4,10.186,0.154,-0.760,未知,雷达框未匹配,,,
86,5,7.960,6.431,-0.762,蓝色,沿用历史颜色,,,
86,6,8.433,2.753,-0.774,未知,雷达框未匹配,,,
86,7,7.233,4.670,-0.788,蓝色,沿用历史颜色,,,
86,8,10.269,-7.237,-0.696,红色,本帧颜色确认,0.375,红色,0.722
86,9,6.264,-4.976,-0.795,蓝色,本帧颜色确认,0.335,蓝色,0.768
86,10,9.572,2.867,-0.784,小黄锥,沿用历史颜色,,,
86,11,8.903,-3.335,-0.701,红色,沿用历史颜色,,,
86,12,6.266,3.001,-0.838,蓝色,沿用历史颜色,,,
