帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
185,1,9.482,-1.295,-0.779,红色,本帧颜色确认,0.406,红色,0.560
185,2,7.156,-3.270,-0.797,蓝色,本帧颜色确认,0.379,蓝色,0.722
185,3,10.176,3.905,-0.793,蓝色,沿用历史颜色,,,
185,4,9.072,2.300,-0.784,蓝色,沿用历史颜色,,,
185,5,11.460,-4.178,-0.774,红色,本帧颜色确认,0.337,红色,0.383
185,6,10.588,-2.608,-0.819,红色,沿用历史颜色,,,
185,7,12.690,-8.126,-0.731,红色,本帧颜色确认,0.269,红色,0.328
185,8,12.920,-0.751,-0.855,未知,雷达框未匹配,,,
185,9,11.333,-0.825,-0.790,未知,雷达框未匹配,,,
185,10,8.180,6.653,-0.772,红色,本帧颜色确认,0.535,红色,0.808
185,11,12.446,2.004,-0.823,小黄锥,沿用历史颜色,,,
185,12,11.264,1.964,-0.841,小黄锥,沿用历史颜色,,,
185,13,6.217,3.708,-0.797,红色,本帧颜色确认,0.465,红色,0.808
185,14,10.976,5.673,-0.818,蓝色,沿用历史颜色,,,
185,15,8.864,-5.563,-0.777,蓝色,本帧颜色确认,0.337,蓝色,0.672
185,16,11.465,10.371,-0.745,未知,雷达框未匹配,,,
185,17,9.586,-8.414,-0.781,蓝色,本帧颜色确认,0.315,蓝色,0.560
185,18,3.800,2.120,-0.807,红色,本帧颜色确认,0.682,红色,0.896
