帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
599,1,7.781,-2.500,-0.774,红色,本帧颜色确认,0.361,红色,0.768
599,2,9.672,-6.321,-0.775,红色,本帧颜色确认,0.194,红色,0.722
599,3,11.302,-4.880,-0.779,小黄锥,沿用历史颜色,,,
599,4,12.520,-2.975,-0.812,红色,沿用历史颜色,,,
599,5,5.458,-4.394,-0.822,蓝色,本帧颜色确认,0.409,蓝色,0.871
599,6,6.735,-6.810,-0.790,蓝色,本帧颜色确认,0.138,蓝色,0.808
599,7,8.931,-4.335,-0.807,红色,本帧颜色确认,0.277,红色,0.722
599,8,14.915,0.587,-0.852,小黄锥,沿用历史颜色,,,
599,9,12.873,-8.432,-0.796,蓝色,颜色冲突，保持原色,0.111,红色,0.104
599,10,13.573,-1.283,-0.727,红色,本帧颜色确认,0.158,红色,0.383
599,11,13.246,-11.108,-0.805,红色,沿用历史颜色,,,
599,12,14.613,-7.892,-0.793,蓝色,本帧颜色确认,0.093,蓝色,0.383
599,13,13.698,-6.279,-0.809,小黄锥,本帧颜色确认,0.259,大黄锥,0.193
599,14,4.972,0.049,-0.837,红色,本帧颜色确认,0.345,红色,0.871
599,15,15.077,-4.140,-0.742,红色,本帧颜色确认,0.167,红色,0.243
