帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
46,1,9.946,-2.579,-0.771,蓝色,本帧颜色确认,0.667,蓝色,0.328
46,2,4.890,-0.696,-0.669,大黄锥,本帧颜色确认,0.667,大黄锥,0.933
46,3,6.780,3.059,-0.769,红色,沿用历史颜色,,,
46,4,12.033,-0.539,-0.736,红色,本帧颜色确认,0.486,红色,0.383
46,5,4.528,2.194,-0.445,大黄锥,本帧颜色确认,0.763,大黄锥,0.916
46,6,14.310,0.141,-0.653,小黄锥,沿用历史颜色,,,
46,7,14.102,-3.231,-0.683,红色,本帧颜色确认,0.459,红色,0.500
46,8,9.154,5.217,-0.676,红色,本帧颜色确认,0.504,红色,0.722
46,9,16.270,0.347,-0.744,小黄锥,本帧匹配成功,0.529,大黄锥,0.383
46,10,11.509,3.380,-0.702,未知,雷达框未匹配,,,
46,11,11.559,-4.585,-0.808,蓝色,本帧匹配成功,0.612,蓝色,0.328
