帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
329,1,9.015,-2.228,-0.785,红色,本帧颜色确认,0.306,红色,0.672
329,2,6.414,-3.882,-0.753,蓝色,本帧颜色确认,0.330,蓝色,0.768
329,3,11.181,0.773,-0.836,小黄锥,沿用历史颜色,,,
329,4,9.910,-3.661,-0.780,红色,本帧颜色确认,0.146,红色,0.617
329,5,6.440,3.194,-0.787,红色,本帧颜色确认,0.344,红色,0.808
329,6,12.373,0.663,-0.788,小黄锥,沿用历史颜色,,,
329,7,10.899,-2.023,-0.689,小黄锥,沿用历史颜色,,,
329,8,9.072,1.417,-0.784,蓝色,沿用历史颜色,,,
329,9,10.352,2.839,-0.770,蓝色,沿用历史颜色,,,
329,10,8.720,5.846,-0.719,红色,本帧颜色确认,0.333,红色,0.768
329,11,7.804,-6.375,-0.804,蓝色,本帧颜色确认,0.169,蓝色,0.672
329,12,11.246,-9.438,-0.769,红色,本帧颜色确认,0.172,红色,0.383
329,13,10.584,-5.347,-0.771,红色,本帧颜色确认,0.246,红色,0.617
329,14,11.389,4.504,-0.726,蓝色,本帧颜色确认,0.211,蓝色,0.328
329,15,12.461,-2.119,-0.803,小黄锥,沿用历史颜色,,,
329,16,12.457,9.059,-0.780,未知,雷达框未匹配,,,
329,17,9.550,9.092,-0.790,红色,沿用历史颜色,,,
