帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
13,1,6.807,3.087,-0.757,未知,雷达框未匹配,,,
13,2,9.936,-2.587,-0.718,蓝色,本帧颜色确认,0.521,蓝色,0.328
13,3,4.607,2.195,-0.585,大黄锥,本帧颜色确认,0.712,大黄锥,0.916
13,4,4.878,-0.696,-0.676,大黄锥,本帧颜色确认,0.668,大黄锥,0.916
13,5,12.031,-0.550,-0.740,红色,本帧颜色确认,0.574,红色,0.383
13,6,14.086,-3.223,-0.665,红色,本帧颜色确认,0.435,红色,0.441
13,7,9.151,5.218,-0.619,红色,本帧颜色确认,0.475,红色,0.722
13,8,14.281,0.140,-0.576,小黄锥,本帧颜色确认,0.419,大黄锥,0.441
13,9,11.503,3.378,-0.461,未知,雷达框未匹配,,,
13,10,11.566,-4.580,-0.835,蓝色,本帧颜色确认,0.524,蓝色,0.383
