帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
508,1,4.209,-0.847,-0.651,大黄锥,本帧颜色确认,0.792,大黄锥,0.933
508,2,3.637,1.965,-0.593,大黄锥,本帧颜色确认,0.757,大黄锥,0.933
508,3,7.854,5.671,-0.782,蓝色,沿用历史颜色,,,
508,4,11.301,-3.519,-0.780,红色,沿用历史颜色,,,
508,5,12.529,3.807,-0.805,小黄锥,沿用历史颜色,,,
508,6,11.078,0.220,-0.762,蓝色,沿用历史颜色,,,
508,7,10.302,3.964,-0.826,红色,沿用历史颜色,,,
508,8,12.695,-0.609,-0.694,蓝色,本帧颜色确认,0.466,蓝色,0.394
508,9,6.629,-0.865,-0.795,未知,雷达框未匹配,,,
508,10,6.051,3.439,-0.848,未知,雷达框未匹配,,,
508,11,8.708,8.323,-0.745,蓝色,本帧颜色确认,0.387,蓝色,0.233
