帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
535,1,8.763,4.019,-0.793,红色,沿用历史颜色,,,
535,2,11.119,-1.863,-0.710,蓝色,本帧颜色确认,0.339,蓝色,0.672
535,3,7.287,5.953,-0.784,红色,本帧颜色确认,0.505,红色,0.808
535,4,7.608,-6.134,-0.774,蓝色,本帧颜色确认,0.287,蓝色,0.768
535,5,8.909,-3.706,-0.766,蓝色,本帧颜色确认,0.321,蓝色,0.722
535,6,11.425,2.471,-0.844,红色,沿用历史颜色,,,
535,7,4.753,-5.310,-0.773,红色,本帧颜色确认,0.461,红色,0.871
535,8,4.731,-1.023,-0.787,小黄锥,本帧颜色确认,0.575,大黄锥,0.722
535,9,4.590,1.656,-0.801,小黄锥,本帧颜色确认,0.779,大黄锥,0.560
535,10,6.794,2.240,-0.848,未知,雷达框未匹配,,,
535,11,7.777,-16.415,-0.772,未知,雷达框未匹配,,,
