帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
500,1,4.213,-0.832,-0.629,大黄锥,本帧颜色确认,0.704,大黄锥,0.933
500,2,3.633,1.962,-0.643,大黄锥,本帧颜色确认,0.724,大黄锥,0.946
500,3,7.859,5.679,-0.732,蓝色,本帧颜色确认,0.432,蓝色,0.722
500,4,11.251,-3.501,-0.751,红色,本帧匹配成功,0.393,红色,0.768
500,5,10.338,3.962,-0.767,红色,本帧颜色确认,0.508,红色,0.722
500,6,11.077,0.218,-0.743,蓝色,本帧颜色确认,0.436,蓝色,0.328
500,7,12.521,3.817,-0.723,小黄锥,本帧颜色确认,0.292,大黄锥,0.193
500,8,11.715,7.992,-0.757,红色,本帧匹配成功,0.550,红色,0.672
500,9,11.201,5.841,-0.790,红色,本帧匹配成功,0.402,红色,0.383
500,10,8.693,8.305,-0.754,蓝色,本帧颜色确认,0.369,蓝色,0.441
500,11,12.698,-0.604,-0.758,蓝色,本帧匹配成功,0.342,蓝色,0.371
