帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
67,1,6.201,3.713,-0.815,红色,本帧颜色确认,0.489,红色,0.808
67,2,6.169,-4.004,-0.759,蓝色,本帧颜色确认,0.408,蓝色,0.808
67,3,4.835,-6.405,-0.800,未知,雷达框未匹配,,,
67,4,11.435,-1.257,-0.276,大黄锥,沿用历史颜色,,,
67,5,4.743,5.667,-0.817,红色,本帧颜色确认,0.554,红色,0.808
67,6,4.114,1.953,-0.781,蓝色,本帧颜色确认,0.596,蓝色,0.871
67,7,11.471,1.599,-0.268,大黄锥,沿用历史颜色,,,
67,8,8.426,-2.187,-0.777,蓝色,本帧颜色确认,0.372,蓝色,0.842
67,9,8.797,2.112,-0.796,红色,本帧颜色确认,0.342,红色,0.560
67,10,11.868,-1.162,-0.678,小黄锥,本帧匹配成功,0.111,大黄锥,0.768
67,11,14.572,-1.767,-0.851,小黄锥,沿用历史颜色,,,
67,12,4.462,-9.084,-0.805,未知,雷达框未匹配,,,
67,13,2.759,3.132,-0.810,蓝色,本帧颜色确认,0.770,蓝色,0.916
