帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
40,1,11.823,1.783,-0.188,未知,雷达框未匹配,,,
40,2,9.253,-2.021,-0.655,蓝色,本帧颜色确认,0.279,蓝色,0.672
40,3,5.711,-6.352,-0.829,蓝色,本帧颜色确认,0.283,蓝色,0.808
40,4,13.404,-1.129,-0.172,未知,雷达框未匹配,,,
40,5,2.895,-5.386,-0.798,未知,雷达框未匹配,,,
40,6,9.336,2.442,-0.790,红色,本帧颜色确认,0.282,红色,0.768
40,7,6.943,-4.026,-0.806,蓝色,本帧颜色确认,0.352,蓝色,0.768
40,8,13.365,1.779,-0.211,未知,雷达框未匹配,,,
40,9,5.497,6.208,-0.774,红色,本帧颜色确认,0.392,红色,0.871
40,10,11.964,-1.218,-0.246,未知,雷达框未匹配,,,
40,11,6.926,4.099,-0.778,红色,本帧颜色确认,0.370,红色,0.842
