帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
763,1,8.712,3.229,-0.757,蓝色,本帧颜色确认,0.259,蓝色,0.672
763,2,7.484,1.726,-0.814,蓝色,本帧颜色确认,0.403,蓝色,0.672
763,3,8.083,-0.444,-0.807,未知,雷达框未匹配,,,
763,4,9.231,-0.656,-0.791,小黄锥,沿用历史颜色,,,
763,5,6.269,-4.691,-0.783,红色,本帧颜色确认,0.640,红色,0.808
763,6,9.014,-3.476,-0.761,小黄锥,沿用历史颜色,,,
763,7,6.734,-6.422,-0.826,红色,本帧颜色确认,0.565,红色,0.768
763,8,6.218,4.863,-0.790,红色,本帧颜色确认,0.409,红色,0.871
763,9,10.285,7.618,-0.810,蓝色,沿用历史颜色,,,
763,10,3.636,2.492,-0.783,红色,本帧颜色确认,0.591,红色,0.916
763,11,2.778,-4.521,-0.832,蓝色,沿用历史颜色,,,
763,12,3.824,-7.088,-0.826,蓝色,沿用历史颜色,,,
763,13,7.426,-3.149,-0.831,小黄锥,本帧颜色确认,0.421,大黄锥,0.441
763,14,7.460,7.993,-0.808,红色,沿用历史颜色,,,
763,15,5.562,-3.154,-0.838,红色,本帧颜色确认,0.516,红色,0.842
763,16,6.091,0.461,-0.818,蓝色,本帧颜色确认,0.500,蓝色,0.768
