帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
585,1,7.492,-6.071,-0.612,大黄锥,本帧颜色确认,0.514,大黄锥,0.842
585,2,7.369,-5.601,-0.579,大黄锥,本帧颜色确认,0.614,大黄锥,0.808
585,3,12.326,2.692,-0.830,红色,本帧颜色确认,0.251,红色,0.617
585,4,10.256,-5.342,-0.622,大黄锥,本帧颜色确认,0.524,大黄锥,0.722
585,5,6.855,6.789,-0.853,小黄锥,沿用历史颜色,,,
585,6,10.133,-4.912,-0.490,大黄锥,本帧颜色确认,0.424,大黄锥,0.808
585,7,8.571,2.274,-0.813,蓝色,沿用历史颜色,,,
585,8,7.509,4.287,-0.870,小黄锥,沿用历史颜色,,,
585,9,9.329,3.955,-0.824,蓝色,本帧颜色确认,0.328,蓝色,0.808
585,10,10.781,0.778,-0.826,红色,本帧颜色确认,0.401,红色,0.768
585,11,6.202,8.584,-0.853,小黄锥,沿用历史颜色,,,
585,12,9.946,-2.127,-0.824,红色,本帧颜色确认,0.287,红色,0.722
585,13,10.544,5.297,-0.792,蓝色,本帧颜色确认,0.214,蓝色,0.441
585,14,11.307,-7.326,-0.778,红色,本帧颜色确认,0.292,红色,0.672
585,15,4.954,3.465,-0.840,小黄锥,本帧颜色确认,0.637,小黄锥,0.768
585,16,14.363,7.179,-0.844,蓝色,本帧颜色确认,0.357,蓝色,0.158
585,17,5.676,-2.985,-0.791,蓝色,本帧颜色确认,0.579,蓝色,0.842
585,18,4.290,5.686,-0.860,小黄锥,沿用历史颜色,,,
