帧号,雷达时间戳,相机时间戳,时间差毫秒,雷达锥桶数,YOLO框数,成功匹配数,YOLO未匹配数,蓝色数,红色数,大黄锥数,小黄锥数,未知数,IoU阈值
813,1788659544.118191004,1788659544.092798710,25.392,7,8,5,3,3,2,0,1,1,0.050
