帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
46,1,7.563,-3.065,-0.829,红色,本帧匹配成功,0.652,红色,0.808
46,2,9.916,-2.951,-0.785,未知,雷达框未匹配,,,
46,3,10.414,3.677,-0.759,未知,雷达框未匹配,,,
46,4,6.099,-6.871,-0.927,蓝色,本帧匹配成功,0.605,蓝色,0.672
46,5,7.997,0.843,-0.782,未知,雷达框未匹配,,,
46,6,7.862,5.217,-0.763,未知,雷达框未匹配,,,
46,7,11.872,-3.260,-0.827,未知,雷达框未匹配,,,
46,8,12.449,0.208,-0.720,未知,雷达框未匹配,,,
46,9,8.899,-6.176,-0.860,红色,本帧匹配成功,0.556,红色,0.722
46,10,14.098,-5.223,-0.882,未知,雷达框未匹配,,,
46,11,10.584,0.370,-0.832,未知,雷达框未匹配,,,
46,12,8.836,8.117,-0.657,红色,本帧匹配成功,0.512,红色,0.672
46,13,6.185,3.219,-0.828,未知,雷达框未匹配,,,
