帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
62,1,10.627,-6.874,-0.668,未知,雷达框未匹配,,,
62,2,10.499,-6.321,-0.658,未知,雷达框未匹配,,,
62,3,7.499,-7.009,-0.675,未知,雷达框未匹配,,,
62,4,10.396,-3.562,-0.896,未知,雷达框未匹配,,,
62,5,8.501,4.122,-0.801,未知,雷达框未匹配,,,
62,6,10.644,2.518,-0.842,未知,雷达框未匹配,,,
62,7,6.509,-4.672,-0.903,红色,本帧颜色确认,0.140,红色,0.560
62,8,11.579,-0.697,-0.829,未知,雷达框未匹配,,,
62,9,7.629,-7.558,-0.666,未知,雷达框未匹配,,,
62,10,12.193,3.803,-0.748,未知,雷达框未匹配,,,
62,11,4.767,-2.956,-0.894,红色,颜色冲突，保持原色,0.145,蓝色,0.808
62,12,7.857,5.225,-0.876,未知,雷达框未匹配,,,
62,13,5.807,3.711,-0.831,未知,雷达框未匹配,,,
62,14,11.687,-9.445,-1.025,未知,雷达框未匹配,,,
62,15,6.535,-0.558,-0.878,红色,沿用历史颜色,,,
