帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
319,1,8.590,-4.639,-0.791,红色,本帧颜色确认,0.365,红色,0.672
319,2,9.686,1.786,-0.761,蓝色,本帧颜色确认,0.301,蓝色,0.328
319,3,10.885,3.302,-0.724,蓝色,本帧颜色确认,0.351,蓝色,0.233
319,4,11.481,-0.590,-0.805,蓝色,沿用历史颜色,,,
319,5,10.305,-0.361,-0.815,未知,雷达框未匹配,,,
319,6,9.735,-3.100,-0.816,小黄锥,沿用历史颜色,,,
319,7,8.280,0.494,-0.762,蓝色,本帧颜色确认,0.415,蓝色,0.328
319,8,8.381,4.887,-0.798,红色,沿用历史颜色,,,
319,9,7.839,-3.131,-0.767,红色,本帧颜色确认,0.454,红色,0.722
319,10,9.103,-6.383,-0.738,红色,本帧颜色确认,0.404,红色,0.722
319,11,11.317,-3.342,-0.814,未知,雷达框未匹配,,,
319,12,9.544,8.014,-0.782,红色,本帧颜色确认,0.478,红色,0.808
319,13,6.255,-7.118,-0.762,蓝色,本帧颜色确认,0.291,蓝色,0.768
319,14,5.803,2.439,-0.805,红色,本帧颜色确认,0.621,红色,0.842
