帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
436,1,7.773,-2.245,-0.784,红色,颜色冲突，保持原色,0.313,小黄锥,0.722
436,2,8.116,1.089,-0.819,小黄锥,沿用历史颜色,,,
436,3,12.114,-4.153,-0.837,未知,雷达框未匹配,,,
436,4,7.016,-5.572,-0.788,蓝色,颜色冲突，保持原色,0.421,红色,0.808
436,5,7.655,4.367,-0.786,小黄锥,颜色冲突，保持原色,0.196,蓝色,0.672
436,6,5.000,5.641,-0.803,红色,本帧匹配成功,0.354,红色,0.871
436,7,9.986,1.117,-0.751,小黄锥,沿用历史颜色,,,
436,8,9.712,-2.416,-0.743,小黄锥,本帧匹配成功,0.437,小黄锥,0.308
436,9,12.525,10.205,-0.804,未知,雷达框未匹配,,,
436,10,3.496,3.530,-0.829,红色,本帧匹配成功,0.392,红色,0.916
436,11,5.679,8.609,-0.777,未知,雷达框未匹配,,,
