帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
25,1,12.329,-1.464,-0.261,大黄锥,本帧颜色确认,0.533,大黄锥,0.722
25,2,7.420,3.922,-0.803,红色,沿用历史颜色,,,
25,3,7.319,-4.189,-0.780,蓝色,本帧颜色确认,0.265,蓝色,0.808
25,4,12.263,1.531,-0.187,大黄锥,沿用历史颜色,,,
25,5,9.630,-2.257,-0.751,蓝色,本帧颜色确认,0.423,蓝色,0.722
25,6,9.801,2.211,-0.761,红色,本帧颜色确认,0.292,红色,0.768
25,7,6.026,6.059,-0.783,红色,本帧颜色确认,0.427,红色,0.842
25,8,6.021,-6.507,-0.770,蓝色,本帧颜色确认,0.254,蓝色,0.871
25,9,13.833,-1.392,-0.135,未知,雷达框未匹配,,,
25,10,13.764,1.491,-0.178,未知,雷达框未匹配,,,
25,11,3.196,-5.566,-0.781,未知,雷达框未匹配,,,
