帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
593,1,8.347,-3.261,-0.809,红色,本帧颜色确认,0.414,红色,0.808
593,2,5.862,-4.919,-0.773,蓝色,本帧颜色确认,0.457,蓝色,0.842
593,3,9.389,-5.245,-0.785,红色,本帧颜色确认,0.431,红色,0.768
593,4,9.903,-7.282,-0.775,红色,本帧颜色确认,0.352,红色,0.768
593,5,13.064,-4.170,-0.823,红色,本帧颜色确认,0.236,红色,0.111
593,6,6.917,-7.485,-0.780,蓝色,本帧颜色确认,0.229,蓝色,0.808
593,7,11.678,-5.980,-0.779,红色,沿用历史颜色,,,
593,8,14.666,-9.313,-0.879,蓝色,沿用历史颜色,,,
593,9,4.026,-2.953,-0.864,蓝色,本帧颜色确认,0.475,蓝色,0.871
593,10,14.249,-2.624,-0.739,红色,本帧颜色确认,0.627,红色,0.233
593,11,5.804,-0.501,-0.855,红色,本帧颜色确认,0.579,红色,0.842
593,12,12.871,-9.660,-0.775,蓝色,沿用历史颜色,,,
