帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
526,1,4.214,-0.822,-0.555,大黄锥,本帧颜色确认,0.699,大黄锥,0.933
526,2,9.474,-1.961,-0.839,未知,雷达框未匹配,,,
526,3,3.634,1.961,-0.551,大黄锥,本帧颜色确认,0.747,大黄锥,0.933
526,4,7.856,5.680,-0.757,蓝色,本帧颜色确认,0.410,蓝色,0.617
526,5,10.345,3.957,-0.755,红色,本帧颜色确认,0.514,红色,0.722
526,6,11.120,0.257,-0.784,蓝色,沿用历史颜色,,,
526,7,11.304,-3.503,-0.800,红色,沿用历史颜色,,,
526,8,12.506,3.783,-0.787,小黄锥,沿用历史颜色,,,
526,9,12.694,-0.609,-0.730,蓝色,本帧颜色确认,0.447,蓝色,0.359
526,10,14.767,4.346,-0.811,小黄锥,本帧颜色确认,0.582,大黄锥,0.129
