帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
620,1,8.231,-2.274,-0.843,红色,本帧颜色确认,0.659,红色,0.722
620,2,4.229,6.883,-0.787,红色,沿用历史颜色,,,
620,3,6.368,-1.061,-0.686,大黄锥,本帧颜色确认,0.638,大黄锥,0.871
620,4,4.003,-2.689,-0.651,大黄锥,本帧颜色确认,0.636,大黄锥,0.912
620,5,10.999,-2.916,-0.829,红色,本帧颜色确认,0.402,红色,0.560
620,6,5.889,-5.222,-0.825,蓝色,本帧颜色确认,0.351,蓝色,0.722
620,7,6.063,-0.708,-0.709,大黄锥,本帧颜色确认,0.586,大黄锥,0.842
620,8,11.359,-9.779,-0.830,红色,沿用历史颜色,,,
620,9,4.493,1.526,-0.837,红色,本帧颜色确认,0.679,红色,0.842
620,10,14.519,-2.275,-0.847,未知,雷达框未匹配,,,
620,11,9.705,-8.721,-0.826,红色,本帧颜色确认,0.176,红色,0.158
620,12,6.650,-8.417,-0.896,未知,雷达框未匹配,,,
620,13,13.324,-7.765,-0.878,未知,雷达框未匹配,,,
620,14,12.038,-5.961,-0.816,蓝色,沿用历史颜色,,,
620,15,13.895,-5.622,-0.826,蓝色,本帧颜色确认,0.333,蓝色,0.158
620,16,6.036,9.763,-0.844,未知,雷达框未匹配,,,
620,17,3.873,4.487,-0.847,红色,本帧颜色确认,0.543,红色,0.842
620,18,9.489,-10.391,-0.880,红色,本帧颜色确认,0.213,红色,0.672
