帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
218,1,8.513,-1.853,-0.797,红色,本帧颜色确认,0.480,红色,0.808
218,2,6.209,-3.931,-0.797,蓝色,本帧颜色确认,0.481,蓝色,0.808
218,3,10.679,-5.913,-0.828,红色,本帧颜色确认,0.423,红色,0.768
218,4,7.817,-6.763,-0.799,蓝色,本帧颜色确认,0.371,蓝色,0.808
218,5,3.081,3.094,-0.801,小黄锥,本帧颜色确认,0.627,小黄锥,0.871
218,6,13.499,11.911,-1.123,未知,雷达框未匹配,,,
218,7,4.303,4.125,-0.849,小黄锥,本帧颜色确认,0.551,大黄锥,0.672
218,8,11.103,-9.965,-0.867,红色,本帧颜色确认,0.223,红色,0.722
218,9,8.082,-9.698,-0.794,蓝色,本帧匹配成功,0.365,蓝色,0.768
218,10,3.927,-2.120,-0.819,蓝色,本帧颜色确认,0.626,蓝色,0.896
