帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
48,1,8.909,-3.695,-0.783,蓝色,沿用历史颜色,,,
48,2,7.301,5.971,-0.769,红色,本帧颜色确认,0.486,红色,0.768
48,3,7.624,-6.128,-0.732,蓝色,本帧颜色确认,0.318,蓝色,0.722
48,4,8.737,4.024,-0.727,红色,本帧颜色确认,0.387,红色,0.768
48,5,4.749,-5.303,-0.775,红色,本帧颜色确认,0.459,红色,0.871
48,6,4.717,-1.020,-0.752,小黄锥,本帧颜色确认,0.658,大黄锥,0.617
48,7,14.121,-0.825,-0.183,未知,雷达框未匹配,,,
48,8,4.584,1.714,-0.812,小黄锥,本帧颜色确认,0.522,小黄锥,0.193
48,9,11.125,-1.828,-0.708,蓝色,本帧颜色确认,0.281,蓝色,0.617
48,10,5.593,-3.278,-0.852,未知,雷达框未匹配,,,
