帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
955,1,8.472,-3.164,-0.801,小黄锥,本帧颜色确认,0.342,小黄锥,0.617
955,2,8.786,-6.875,-0.767,小黄锥,本帧颜色确认,0.399,小黄锥,0.672
955,3,10.123,-6.856,-0.775,小黄锥,沿用历史颜色,,,
955,4,11.341,-4.659,-0.765,小黄锥,本帧匹配成功,0.474,小黄锥,0.193
955,5,11.206,-2.705,-0.759,小黄锥,本帧匹配成功,0.425,小黄锥,0.104
955,6,11.604,1.725,-0.728,红色,本帧颜色确认,0.285,红色,0.560
955,7,7.835,1.575,-0.795,小黄锥,颜色冲突，保持原色,0.463,蓝色,0.500
955,8,8.674,-5.059,-0.795,小黄锥,本帧颜色确认,0.406,大黄锥,0.233
955,9,11.342,-6.981,-0.796,未知,雷达框未匹配,,,
955,10,8.379,-0.599,-0.844,小黄锥,沿用历史颜色,,,
955,11,11.064,-0.406,-0.860,未知,雷达框未匹配,,,
955,12,6.072,3.582,-0.764,红色,本帧匹配成功,0.708,红色,0.871
955,13,4.123,2.087,-0.817,红色,本帧颜色确认,0.558,红色,0.871
955,14,13.353,0.506,-0.775,红色,本帧匹配成功,0.246,红色,0.275
955,15,7.621,6.254,-0.765,红色,本帧匹配成功,0.383,红色,0.617
955,16,7.954,9.409,-0.659,大黄锥,本帧匹配成功,0.668,大黄锥,0.617
955,17,15.416,-0.339,-0.810,未知,雷达框未匹配,,,
955,18,6.698,0.158,-0.829,蓝色,沿用历史颜色,,,
