帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
489,1,7.292,5.955,-0.779,红色,本帧颜色确认,0.441,红色,0.808
489,2,11.101,-1.836,-0.758,蓝色,本帧颜色确认,0.229,蓝色,0.722
489,3,8.766,4.019,-0.772,红色,本帧颜色确认,0.435,红色,0.768
489,4,7.595,-6.141,-0.756,蓝色,本帧颜色确认,0.322,蓝色,0.768
489,5,8.917,-3.717,-0.704,蓝色,本帧颜色确认,0.283,蓝色,0.722
489,6,11.414,2.459,-0.829,红色,本帧颜色确认,0.323,红色,0.560
489,7,4.765,-5.315,-0.748,红色,本帧颜色确认,0.402,红色,0.871
489,8,7.718,-16.398,-0.743,未知,雷达框未匹配,,,
489,9,14.133,-0.851,-0.181,未知,雷达框未匹配,,,
489,10,4.721,-1.028,-0.768,小黄锥,本帧颜色确认,0.594,大黄锥,0.722
489,11,6.856,-1.566,-0.829,未知,雷达框未匹配,,,
