帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
8,1,10.631,2.560,-0.341,大黄锥,沿用历史颜色,,,
8,2,10.959,-0.422,-0.463,大黄锥,本帧匹配成功,0.592,大黄锥,0.672
8,3,4.976,-5.896,-0.818,蓝色,本帧颜色确认,0.425,蓝色,0.842
8,4,8.108,3.060,-0.782,红色,本帧颜色确认,0.340,红色,0.768
8,5,8.293,-1.411,-0.777,蓝色,本帧颜色确认,0.504,蓝色,0.722
8,6,12.394,-0.214,-0.426,大黄锥,沿用历史颜色,,,
8,7,5.661,4.584,-0.801,红色,本帧颜色确认,0.536,红色,0.842
8,8,12.144,2.627,-0.361,未知,雷达框未匹配,,,
8,9,6.150,-3.545,-0.797,蓝色,本帧颜色确认,0.408,蓝色,0.768
8,10,3.568,2.448,-0.816,蓝色,本帧颜色确认,0.524,蓝色,0.896
