帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
622,1,11.416,-5.187,-0.819,小黄锥,沿用历史颜色,,,
622,2,7.966,-2.713,-0.803,红色,本帧颜色确认,0.536,红色,0.842
622,3,6.788,-7.015,-0.794,蓝色,本帧颜色确认,0.316,蓝色,0.808
622,4,9.761,-6.600,-0.794,红色,本帧颜色确认,0.372,红色,0.768
622,5,9.081,-4.589,-0.787,红色,本帧颜色确认,0.531,红色,0.768
622,6,5.585,-4.581,-0.814,蓝色,本帧颜色确认,0.631,蓝色,0.842
622,7,12.695,-3.311,-0.813,红色,沿用历史颜色,,,
622,8,13.739,-6.676,-0.782,红色,沿用历史颜色,,,
622,9,12.909,-8.756,-0.751,蓝色,沿用历史颜色,,,
622,10,5.177,-0.098,-0.884,红色,本帧颜色确认,0.542,红色,0.871
622,11,15.157,0.164,-0.796,小黄锥,沿用历史颜色,,,
622,12,16.055,-0.629,-0.795,小黄锥,本帧颜色确认,0.427,大黄锥,0.383
622,13,13.796,-1.660,-0.790,红色,本帧颜色确认,0.537,红色,0.158
622,14,14.613,-8.270,-0.822,蓝色,本帧颜色确认,0.217,蓝色,0.500
622,15,13.130,-11.440,-0.761,红色,本帧匹配成功,0.218,红色,0.722
