帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
999,1,7.259,5.168,-0.847,蓝色,沿用历史颜色,,,
999,2,9.731,-0.773,-0.837,小黄锥,本帧颜色确认,0.253,大黄锥,0.328
999,3,9.795,3.631,-0.859,红色,本帧颜色确认,0.276,红色,0.672
999,4,9.336,-3.029,-0.849,小黄锥,本帧颜色确认,0.410,大黄锥,0.129
999,5,11.010,7.264,-0.835,红色,本帧颜色确认,0.102,红色,0.617
999,6,8.234,7.757,-0.831,蓝色,沿用历史颜色,,,
999,7,7.569,0.938,-0.840,红色,本帧颜色确认,0.474,红色,0.722
999,8,4.699,-7.167,-0.824,未知,雷达框未匹配,,,
999,9,7.599,-6.459,-0.832,蓝色,本帧颜色确认,0.266,蓝色,0.617
999,10,11.495,-1.067,-0.820,小黄锥,沿用历史颜色,,,
999,11,6.333,-3.294,-0.841,蓝色,本帧颜色确认,0.500,蓝色,0.768
999,12,11.162,-3.343,-0.828,小黄锥,沿用历史颜色,,,
999,13,10.857,11.779,-0.823,红色,沿用历史颜色,,,
