帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
829,1,6.343,4.127,-0.785,红色,本帧颜色确认,0.599,红色,0.871
829,2,8.295,2.291,-0.842,蓝色,沿用历史颜色,,,
829,3,9.019,0.146,-0.842,红色,沿用历史颜色,,,
829,4,9.683,-4.269,-0.795,小黄锥,本帧颜色确认,0.431,大黄锥,0.129
829,5,12.301,-3.643,-0.825,红色,沿用历史颜色,,,
829,6,9.942,-6.073,-0.766,未知,雷达框未匹配,,,
829,7,7.295,0.774,-0.784,蓝色,本帧颜色确认,0.433,蓝色,0.768
829,8,12.513,-5.921,-0.810,未知,雷达框未匹配,,,
829,9,12.075,2.729,-0.799,红色,本帧颜色确认,0.244,红色,0.617
829,10,11.983,-1.710,-0.835,未知,雷达框未匹配,,,
829,11,11.693,0.559,-0.730,红色,本帧颜色确认,0.373,红色,0.129
829,12,9.325,-2.408,-0.808,小黄锥,本帧颜色确认,0.480,小黄锥,0.227
829,13,11.306,-5.928,-0.729,未知,雷达框未匹配,,,
829,14,13.944,1.643,-0.809,红色,本帧颜色确认,0.337,红色,0.441
829,15,7.863,9.584,-0.611,大黄锥,本帧匹配成功,0.463,小黄锥,0.104
829,16,5.887,-0.343,-0.803,蓝色,本帧颜色确认,0.516,蓝色,0.768
829,17,14.068,4.969,-0.759,蓝色,本帧匹配成功,0.326,蓝色,0.301
829,18,3.947,1.809,-0.876,未知,雷达框未匹配,,,
829,19,7.766,6.921,-0.805,红色,本帧匹配成功,0.410,红色,0.722
829,20,4.593,2.484,-0.851,红色,沿用历史颜色,,,
829,21,16.014,0.943,-0.782,红色,沿用历史颜色,,,
