帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
43,1,7.264,-6.370,-0.816,蓝色,本帧颜色确认,0.399,蓝色,0.768
43,2,11.204,2.297,-0.758,红色,本帧颜色确认,0.309,红色,0.617
43,3,8.852,4.040,-0.800,红色,本帧颜色确认,0.302,红色,0.808
43,4,8.599,-4.069,-0.811,蓝色,本帧颜色确认,0.329,蓝色,0.768
43,5,10.960,-2.133,-0.727,蓝色,本帧颜色确认,0.258,蓝色,0.672
43,6,13.976,1.624,-0.257,未知,雷达框未匹配,,,
43,7,13.999,-1.299,-0.301,未知,雷达框未匹配,,,
43,8,7.504,6.223,-0.778,红色,本帧颜色确认,0.317,红色,0.808
43,9,6.625,2.113,-0.853,蓝色,沿用历史颜色,,,
43,10,3.723,-0.984,-0.748,小黄锥,本帧颜色确认,0.414,小黄锥,0.896
