帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
11,1,4.740,5.662,-0.818,红色,本帧颜色确认,0.698,红色,0.808
11,2,6.195,3.722,-0.799,红色,本帧颜色确认,0.493,红色,0.808
11,3,6.147,-4.006,-0.749,蓝色,本帧颜色确认,0.472,蓝色,0.808
11,4,11.479,1.605,-0.275,未知,雷达框未匹配,,,
11,5,8.421,-2.189,-0.783,蓝色,本帧颜色确认,0.402,蓝色,0.808
11,6,8.756,2.099,-0.828,红色,本帧颜色确认,0.360,红色,0.560
11,7,4.139,1.948,-0.828,蓝色,本帧颜色确认,0.639,蓝色,0.871
11,8,4.819,-6.399,-0.797,未知,雷达框未匹配,,,
11,9,4.467,-9.090,-0.799,未知,雷达框未匹配,,,
11,10,11.893,1.540,-0.588,小黄锥,沿用历史颜色,,,
11,11,2.738,3.101,-0.805,蓝色,本帧颜色确认,0.762,蓝色,0.916
11,12,14.583,-1.778,-0.832,小黄锥,沿用历史颜色,,,
