帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
66,1,7.304,2.066,-0.863,红色,本帧颜色确认,0.500,红色,0.500
66,2,5.138,-1.164,-0.678,大黄锥,本帧颜色确认,0.443,大黄锥,0.441
66,3,4.624,1.600,-0.708,大黄锥,本帧颜色确认,0.644,大黄锥,0.916
66,4,4.697,-1.223,-0.662,大黄锥,本帧颜色确认,0.763,大黄锥,0.896
66,5,14.908,-4.404,-0.870,未知,雷达框未匹配,,,
66,6,7.768,-1.650,-0.844,蓝色,本帧颜色确认,0.365,蓝色,0.328
66,7,10.596,-3.400,-0.811,蓝色,本帧颜色确认,0.255,蓝色,0.158
66,8,9.776,3.616,-0.827,红色,本帧颜色确认,0.409,红色,0.441
66,9,11.837,6.533,-0.795,红色,本帧颜色确认,0.238,红色,0.500
66,10,12.979,-1.473,-0.794,红色,本帧颜色确认,0.340,红色,0.328
