帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
841,1,6.135,6.096,-0.843,红色,本帧颜色确认,0.697,红色,0.722
841,2,7.070,-7.014,-0.784,小黄锥,本帧颜色确认,0.348,小黄锥,0.768
841,3,6.814,-3.300,-0.803,小黄锥,本帧颜色确认,0.490,小黄锥,0.722
841,4,6.999,-5.201,-0.799,小黄锥,本帧颜色确认,0.312,小黄锥,0.328
841,5,9.648,-7.139,-0.770,小黄锥,沿用历史颜色,,,
841,6,9.661,-4.847,-0.774,小黄锥,本帧颜色确认,0.348,小黄锥,0.672
841,7,8.430,-6.987,-0.779,小黄锥,本帧颜色确认,0.250,小黄锥,0.722
841,8,9.579,-2.894,-0.805,小黄锥,本帧颜色确认,0.526,小黄锥,0.617
841,9,10.060,1.510,-0.783,红色,本帧颜色确认,0.390,红色,0.617
841,10,9.454,-0.600,-0.780,小黄锥,沿用历史颜色,,,
841,11,12.220,3.566,-0.799,蓝色,本帧匹配成功,0.438,蓝色,0.104
841,12,14.668,2.257,-0.839,蓝色,本帧颜色确认,0.533,蓝色,0.158
841,13,6.806,-0.746,-0.857,小黄锥,本帧颜色确认,0.471,小黄锥,0.560
841,14,11.775,0.266,-0.783,红色,本帧颜色确认,0.493,红色,0.500
841,15,13.789,-0.612,-0.809,红色,本帧颜色确认,0.467,红色,0.383
841,16,6.588,9.283,-0.678,大黄锥,沿用历史颜色,,,
841,17,10.415,5.816,-0.762,蓝色,本帧颜色确认,0.389,蓝色,0.500
841,18,6.295,1.415,-0.822,蓝色,本帧颜色确认,0.833,蓝色,0.672
841,19,4.524,3.450,-0.842,红色,本帧颜色确认,0.611,红色,0.871
841,20,5.126,0.054,-0.852,蓝色,本帧颜色确认,0.527,蓝色,0.871
841,21,6.099,11.438,-0.850,未知,雷达框未匹配,,,
