帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
962,1,7.839,-2.718,-0.810,小黄锥,本帧颜色确认,0.636,小黄锥,0.500
962,2,10.274,-2.337,-0.844,红色,本帧颜色确认,0.357,红色,0.672
962,3,7.050,7.570,-0.647,大黄锥,本帧颜色确认,0.568,大黄锥,0.768
962,4,7.495,-4.971,-0.825,小黄锥,本帧颜色确认,0.449,小黄锥,0.768
962,5,7.010,7.125,-0.631,大黄锥,本帧颜色确认,0.539,大黄锥,0.768
962,6,11.434,0.810,-0.816,红色,颜色冲突，保持原色,0.313,蓝色,0.328
962,7,9.751,6.506,-0.655,大黄锥,本帧颜色确认,0.602,大黄锥,0.808
962,8,7.142,-6.920,-0.807,小黄锥,本帧颜色确认,0.472,小黄锥,0.768
962,9,12.055,-3.629,-0.838,红色,本帧颜色确认,0.444,红色,0.560
962,10,8.900,-0.782,-0.813,红色,本帧颜色确认,0.622,红色,0.722
962,11,5.964,4.537,-0.888,红色,沿用历史颜色,,,
962,12,13.500,-1.004,-0.808,蓝色,本帧匹配成功,0.250,蓝色,0.441
962,13,5.210,-2.327,-0.867,小黄锥,本帧颜色确认,0.643,小黄锥,0.768
962,14,4.439,-6.704,-0.832,小黄锥,沿用历史颜色,,,
962,15,9.830,6.992,-0.518,大黄锥,本帧匹配成功,0.336,大黄锥,0.722
962,16,4.689,-4.826,-0.847,小黄锥,本帧颜色确认,0.648,小黄锥,0.842
962,17,10.102,3.376,-0.800,蓝色,本帧颜色确认,0.243,蓝色,0.768
962,18,4.158,-8.475,-0.880,未知,雷达框未匹配,,,
962,19,5.191,-0.031,-0.827,蓝色,本帧颜色确认,0.513,蓝色,0.722
962,20,8.069,15.029,-0.930,未知,雷达框未匹配,,,
962,21,3.858,2.340,-0.857,红色,本帧颜色确认,0.493,红色,0.871
962,22,15.712,-4.942,-0.816,红色,本帧匹配成功,0.274,红色,0.500
962,23,6.651,-9.154,-0.777,小黄锥,沿用历史颜色,,,
962,24,10.842,9.430,-0.840,未知,雷达框未匹配,,,
962,25,16.164,-1.944,-0.841,未知,雷达框未匹配,,,
