帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
568,1,5.657,4.687,-0.811,小黄锥,本帧颜色确认,0.683,小黄锥,0.505
568,2,8.740,6.805,-0.728,小黄锥,本帧颜色确认,0.346,大黄锥,0.500
568,3,8.206,-2.378,-0.811,蓝色,本帧颜色确认,0.670,蓝色,0.722
568,4,3.443,3.291,-0.822,小黄锥,本帧颜色确认,0.635,小黄锥,0.896
568,5,9.871,-6.018,-0.833,蓝色,本帧颜色确认,0.276,蓝色,0.383
568,6,5.537,7.847,-0.828,小黄锥,沿用历史颜色,,,
568,7,8.051,7.986,-0.772,小黄锥,本帧颜色确认,0.362,小黄锥,0.233
568,8,7.194,5.796,-0.818,小黄锥,本帧颜色确认,0.389,小黄锥,0.193
568,9,9.165,5.981,-0.826,未知,雷达框未匹配,,,
568,10,6.982,-6.705,-0.843,红色,本帧颜色确认,0.411,红色,0.842
568,11,3.922,6.815,-0.806,小黄锥,沿用历史颜色,,,
