帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
173,1,5.817,-4.364,-0.601,大黄锥,本帧颜色确认,0.475,大黄锥,0.871
173,2,10.007,-3.494,-0.779,红色,沿用历史颜色,,,
173,3,4.753,-3.307,-0.626,大黄锥,本帧颜色确认,0.602,大黄锥,0.916
173,4,7.941,-2.311,-0.407,大黄锥,本帧颜色确认,0.469,大黄锥,0.871
173,5,5.977,6.434,-0.800,红色,本帧颜色确认,0.547,红色,0.842
173,6,6.880,-1.229,-0.437,大黄锥,本帧颜色确认,0.584,大黄锥,0.916
173,7,7.216,-6.769,-0.801,未知,雷达框未匹配,,,
173,8,13.221,-7.043,-0.775,未知,雷达框未匹配,,,
173,9,2.427,4.178,-0.853,蓝色,沿用历史颜色,,,
173,10,5.344,3.948,-0.844,红色,沿用历史颜色,,,
