帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
432,1,6.577,-0.596,-0.700,大黄锥,本帧颜色确认,0.601,大黄锥,0.768
432,2,8.829,-1.987,-0.845,红色,本帧颜色确认,0.404,红色,0.768
432,3,4.665,-2.697,-0.665,大黄锥,本帧颜色确认,0.596,大黄锥,0.896
432,4,6.683,-5.077,-0.853,蓝色,本帧颜色确认,0.262,蓝色,0.768
432,5,11.678,-2.503,-0.880,红色,本帧颜色确认,0.272,红色,0.672
432,6,7.647,-8.251,-0.900,蓝色,本帧颜色确认,0.159,蓝色,0.441
432,7,10.716,-8.369,-0.898,红色,本帧颜色确认,0.162,红色,0.383
432,8,12.867,-5.446,-0.899,蓝色,本帧颜色确认,0.228,蓝色,0.158
432,9,4.285,6.872,-0.804,红色,沿用历史颜色,,,
432,10,12.392,-9.287,-0.814,未知,雷达框未匹配,,,
432,11,14.742,-5.022,-0.854,蓝色,本帧颜色确认,0.255,蓝色,0.233
432,12,10.621,-10.039,-0.920,红色,本帧颜色确认,0.056,红色,0.617
432,13,4.865,1.554,-0.859,红色,本帧颜色确认,0.631,红色,0.808
